Time (EET),Open,High,Low,Close,Volume 
2010.07.13 07:00:00,1.25904,1.25954,1.25851,1.25932,983.8
2010.07.13 07:15:00,1.25936,1.25977,1.2588,1.25932,823.1
2010.07.13 07:30:00,1.25932,1.25945,1.25875,1.25921,870.3
2010.07.13 07:45:00,1.25939,1.25949,1.25885,1.25935,683.1
2010.07.13 08:00:00,1.25924,1.25966,1.25885,1.25886,769.5
2010.07.13 08:15:00,1.25903,1.25961,1.25886,1.25935,768.7
2010.07.13 08:30:00,1.25911,1.2597,1.25879,1.25908,748.9
2010.07.13 08:45:00,1.25902,1.25967,1.25847,1.25886,786.3
2010.07.13 09:00:00,1.25882,1.25888,1.25603,1.25627,847.4
2010.07.13 09:15:00,1.25627,1.25676,1.25446,1.25502,976
2010.07.13 09:30:00,1.25504,1.25564,1.25426,1.25541,1031.6
2010.07.13 09:45:00,1.25558,1.25608,1.25471,1.25507,832.6
2010.07.13 10:00:00,1.25538,1.25598,1.25405,1.25537,1272.4
2010.07.13 10:15:00,1.25552,1.25686,1.25231,1.25421,1014.4
2010.07.13 10:30:00,1.25414,1.25502,1.25263,1.25414,948.3
2010.07.13 10:45:00,1.25419,1.25472,1.25224,1.25334,1042.8
2010.07.13 11:00:00,1.2533,1.25376,1.25228,1.25289,1069.4
2010.07.13 11:15:00,1.25299,1.25398,1.25247,1.25374,1147.5
2010.07.13 11:30:00,1.25364,1.25449,1.25302,1.25433,1127.5
2010.07.13 11:45:00,1.25423,1.25517,1.25391,1.2543,1030.7
2010.07.13 12:00:00,1.25421,1.25524,1.25329,1.25433,1083.2
2010.07.13 12:15:00,1.25414,1.25683,1.25402,1.25646,953.4
2010.07.13 12:30:00,1.25657,1.25774,1.25608,1.25732,984.6
2010.07.13 12:45:00,1.25735,1.25921,1.25697,1.25899,1091.9
2010.07.13 13:00:00,1.25902,1.25955,1.25798,1.25846,1102.3
2010.07.13 13:15:00,1.25837,1.25863,1.25786,1.258,1115.7
2010.07.13 13:30:00,1.25844,1.25854,1.25724,1.25824,761
2010.07.13 13:45:00,1.25813,1.25865,1.25707,1.25718,1012.5
2010.07.13 14:00:00,1.25738,1.25806,1.25692,1.25764,1114.5
2010.07.13 14:15:00,1.25759,1.25865,1.25736,1.25805,888.8
2010.07.13 14:30:00,1.25812,1.25876,1.25745,1.25776,738.7
2010.07.13 14:45:00,1.25778,1.25845,1.25692,1.25763,697
2010.07.13 15:00:00,1.25768,1.25808,1.25657,1.25697,811.2
2010.07.13 15:15:00,1.257,1.25809,1.25641,1.25655,856.6
2010.07.13 15:30:00,1.25646,1.25895,1.25623,1.25883,920.5
2010.07.13 15:45:00,1.25889,1.26217,1.25844,1.26116,983.8
2010.07.13 16:00:00,1.26113,1.26347,1.261,1.26302,1040.5
2010.07.13 16:15:00,1.26288,1.26327,1.26226,1.26297,1094.3
2010.07.13 16:30:00,1.26294,1.26434,1.26241,1.26366,1761.5
2010.07.13 16:45:00,1.26372,1.26465,1.26272,1.26429,1136.4
2010.07.13 17:00:00,1.26448,1.26678,1.26409,1.26653,1480.6
2010.07.13 17:15:00,1.2666,1.26747,1.2659,1.2668,1046.9
2010.07.13 17:30:00,1.26683,1.26695,1.26552,1.26612,1426.5
2010.07.13 17:45:00,1.26613,1.26745,1.26582,1.26697,1081.9
2010.07.13 18:00:00,1.26691,1.27013,1.26652,1.26944,1299.7
2010.07.13 18:15:00,1.26931,1.26977,1.26785,1.26932,1077.2
2010.07.13 18:30:00,1.26924,1.27378,1.26896,1.27251,1083.1
2010.07.13 18:45:00,1.27257,1.27305,1.27105,1.27177,1383.7
2010.07.13 19:00:00,1.27173,1.27379,1.27144,1.27341,1224
2010.07.13 19:15:00,1.27345,1.27349,1.27181,1.27278,1146.3
2010.07.13 19:30:00,1.27281,1.2732,1.27141,1.27166,1002.8
2010.07.13 19:45:00,1.27161,1.27207,1.27043,1.2707,1099.1
2010.07.13 20:00:00,1.27057,1.27125,1.27006,1.27059,671.4
2010.07.13 20:15:00,1.27052,1.27093,1.26966,1.27031,1040.1
2010.07.13 20:30:00,1.27005,1.27126,1.27,1.27119,672.4
2010.07.13 20:45:00,1.27111,1.27181,1.27023,1.27073,854.8
